name,facility_type,lat,lng,region,waterway,city,state,source,dock_type,commodities
"Valero Pipeline Co., Harlingen",REFINERY,26.205147,-97.596436,Inland_Ports,"Tributary Arroyo Colorado, TX",Harlingen,TX,BTS_DOCK,Dock,"Petroleum and Petroleum Products | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents"
Johnson Barge Terminal Dock,GENERAL_CARGO,36.165556,-95.619674,Inland_Ports,"Verdigris River, AR",Catoosa,OK,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Fertilizers | Iron Ore and Iron & Steel Waste & Scrap | Sulphur (Dry), Clay & Salt | Slag | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Food and Farm Products"
Catoosa Fertilizer Co Docks,FERTILIZER,36.24083,-95.73806,Inland_Ports,"Verdigris River, AR",Catoosa,OK,BTS_DOCK,Dock,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Fertilizers | Other Chemicals and Related Products | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Ste"
Port of Catoosa Upper Liquid Bulk Terminal Dock,GENERAL_CARGO,36.242222,-95.737222,Inland_Ports,"Verdigris River, AR",Catoosa,OK,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Fertilizers | Other Chemicals and Related Products | Iron Ore and Iron & Steel Waste & Scrap | Wheat | Oilseeds "
Riceland Foods Pendleton Export Terminal Dock,GENERAL_CARGO,33.981294,-91.372636,Inland_Ports,"Arkansas River, AR",Dumas,AR,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others)"
Bunge Corp Linwood Grain Elevator Dock,GRAIN_ELEVATOR,34.168889,-91.746667,Inland_Ports,"Arkansas River, AR",Linwood,AR,BTS_DOCK,Dock,"Food and Farm Products | Wheat | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others)"
Petroleum Fuel and Terminal Co Pine Bluff Terminal Dock,REFINERY,34.257527,-91.944271,Inland_Ports,"Arkansas River, AR",Pine Bluff,AR,BTS_DOCK,Dock,"Petroleum and Petroleum Products | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Fertilizers | Other Chemicals and Related Products | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghu"
U S Army Corps of Engineers Pine Bluff Marine Terminal Dock,GENERAL_CARGO,34.249497,-91.949372,Inland_Ports,"Arkansas River, AR",Pine Bluff,AR,BTS_DOCK,Dock,Paper & Allied Products
Pine Bluff Sand & Gravel Pine Bluff Sand Plant Dock & Repair Slip,AGGREGATE,34.233056,-91.971944,Inland_Ports,"Arkansas River, AR",Pine Bluff,AR,BTS_DOCK,Dock,"Fertilizers | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)"
Consolidated Grain and Barge Pine Bluff Grain Elevator Dock,GRAIN_ELEVATOR,34.293889,-91.998056,Inland_Ports,"Arkansas River, AR",Pine Bluff,AR,BTS_DOCK,Dock,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Fertilizers | Other Non-Metal. Min. | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean,"
Little Rock Port Authority Oil Pier,GENERAL_CARGO,34.720451,-92.178751,Inland_Ports,"Arkansas River, AR",Little Rock,AR,BTS_DOCK,Dock,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Products NEC | Building Cement & Concrete; Lime; Glass"
Meredosia Terminal Wharf and Pier,GENERAL_CARGO,39.836389,-90.570556,Inland_Ports,"Illinois River, IL",Meredosia,IL,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Crude Petroleum | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Chemicals and Related Products | Fertilizers | Other Chemicals and Related Products | Sulphur "
"Sch Terminal Co., Havana Coal Transfer Plant Dock",COAL_TERMINAL,40.312778,-90.065,Inland_Ports,"Illinois River, IL",Havana,IL,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Fertilizers | Corn | Animal Feed, Grain Mill Products, Flour, Processed Grains"
"Koch Nitrogen Co., North Pekin Terminal Barge Dock",FERTILIZER,40.635556,-89.619167,Inland_Ports,"Illinois River, IL",Pekin,IL,BTS_DOCK,Dock,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Fertilizers | Other Chemicals and Related Products"
"Vulcan Material Co., Sand&gravel Chattanooga Dock",AGGREGATE,35.051111,-85.324444,Inland_Ports,"Tennessee River, TN, AL and KY",Chattanooga,TN,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"Adm River Port Corp., Memphis Dock",GRAIN_ELEVATOR,35.100389,-90.094194,Inland_Ports,"Memphis Harbor, TN",Memphis,TN,BTS_DOCK,Dock,"Petroleum and Petroleum Products | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Fertilizers | Other Chemicals and Related Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others) | Veget"
"Martin Marietta Aggregates, Memphis Dock",AGGREGATE,35.080806,-90.119472,Inland_Ports,"Memphis Harbor, TN",Memphis,TN,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | All Manufactured Equipment, Machinery and Products"
"Lafarge North America, Memphis Terminal Dock",CEMENT,35.166778,-90.048667,Inland_Ports,"Wolf River, TN",Memphis,TN,BTS_DOCK,Dock,Building Cement & Concrete; Lime; Glass
"Mcalister Grain, Old Town Terminal Dock",GRAIN_ELEVATOR,34.367778,-90.763889,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Helena,AR,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others) | Unknown or Not Elsewhere Classified"
"Helena-west Helena Phillips County Port Auth., Helena Public Por",REFINERY,34.393718,-90.639754,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Helena,AR,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Fertilizers | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Food and Farm Products | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others) | Unknown or Not Elsewhere Classified"
Helena Bridge Terminal Docks,GENERAL_CARGO,34.5,-90.590833,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Helena,AR,BTS_DOCK,Dock,"Fertilizers | Forest Products, Lumber, Logs, Woodchips | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Sulphur (Dry), Clay & Salt | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Food and Farm Products | Wheat | Corn | Barley, "
"Vulcan Materials Co., Memphis Dock",AGGREGATE,35.114722,-90.094167,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Memphis,TN,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Petroleum Products NEC | Other Chemicals and Related Products | Sand, Gravel, Sto"
Tom Soya Grain Co Port of Clay,GRAIN_ELEVATOR,33.577292,-88.493687,Inland_Ports,Tennessee Tombigbee Waterway,West Point,MS,BTS_DOCK,Dock,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Fertilizers | Forest Products, Lumber, Logs, Woodchips | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Sulphur (Dry), Clay & Salt | Slag | P"
Ellis Grain,GRAIN_ELEVATOR,37.81478,-87.66223,Inland_Ports,Ohio River,Henderson,KY,BTS_DOCK,Dock,"Fertilizers | Corn | Animal Feed, Grain Mill Products, Flour, Processed Grains"
"Essroc Materials, Inc., Leetsdale Terminal Dock",GENERAL_CARGO,40.566389,-80.220833,Inland_Ports,Ohio River,Leetsdale,PA,BTS_DOCK,Dock,"Non-Ferrous Ores and Scrap | Building Cement & Concrete; Lime; Glass | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.)"
"Petroleum Products Corp., Coraopolis Terminal Docks",REFINERY,40.525847,-80.17377,Inland_Ports,Ohio River,Coraopolis,PA,BTS_DOCK,Dock,"Petroleum and Petroleum Products | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases"
"Hanson Aggregates, Coraopolis Docks",AGGREGATE,40.523312,-80.167825,Inland_Ports,Ohio River,Coraopolis,PA,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
Domtar Amory Chip Mill,STEEL_MILL,33.991628,-88.510964,Inland_Ports,Tennessee Tombigbee Waterway,Amory,MS,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Other Chemicals and Related Products | Forest Products, Lumber, Logs, Woodchips | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel W"
"Bunge North America, Goodrich Landing Elevator Dock",GRAIN_ELEVATOR,32.641389,-91.164722,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Transylvania,LA,BTS_DOCK,Dock,Food and Farm Products | Corn
Owensboro Grain Co,GRAIN_ELEVATOR,37.77639,-87.10111,Inland_Ports,Ohio River,Owensboro,KY,BTS_DOCK,Dock,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Fertilizers | Other Chemicals and Related Products | Slag | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum G"
Sterling Refinery,REFINERY,29.802257,-91.492596,Inland_Ports,"Bayou Teche, LA",Franklin,LA,BTS_DOCK,Dock,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Other Agricultural Products; Food and Kindred Products"
"River Cement Company, Natchez Dock",CEMENT,31.54507,-91.43175,Inland_Ports,"Mississippi River, Mouth of Ohio River to Baton Rouge, LA",Natchez,MS,BTS_DOCK,Dock,"Fertilizers | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Building Cement & Concrete; Lime; Glass"
"Kinder Morgan Energy Partners, Cora Terminal Dock and Fleet Mo",PIPELINE_TERMINAL,37.806667,-89.672467,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Cora,IL,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others)"
Gulf Oil Henderson Ky,GENERAL_CARGO,37.815,-87.65556,Inland_Ports,Ohio River,Henderson,KY,BTS_DOCK,Dock,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases"
Owensboro Ashland - Sohio Oil,GENERAL_CARGO,37.77541,-87.10628,Inland_Ports,Ohio River,Owensboro,KY,BTS_DOCK,Dock,"Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases"
Exxon Mobil Refining & Supply Co. Wharf,REFINERY,41.421389,-88.1925,Inland_Ports,"Illinois River, IL",Channahon,IL,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum and Petroleum Products | Crude Petroleum | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Petroleum Products NEC | Oth"
"Stepan Co., Millsdale Plant",STEEL_MILL,41.445426,-88.163639,Inland_Ports,"Illinois River, IL",Elwood,IL,BTS_DOCK,Dock,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Chemicals and Related Products | Other Chemicals and Related Products"
"Ameren Union Electric Co., Meramec Power Plant Coal Dock",COAL_TERMINAL,38.399167,-90.334722,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Lemay,MO,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke"
"Biokyowa, Cape Girardeau Terminal Dock",GENERAL_CARGO,37.271767,-89.527967,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Cape Girardeau,MO,BTS_DOCK,Dock,"Chemicals and Related Products | Fertilizers | Barley, Rye, Oats, Rice and Sorghum Grains | Vegetable Products"
"Consolidated Grain and Barge Co., Cape Girardeau Dock",GRAIN_ELEVATOR,37.279817,-89.526267,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Cape Girardeau,MO,BTS_DOCK,Dock,"Fertilizers | Other Chemicals and Related Products | Forest Products, Lumber, Logs, Woodchips | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Non-Ferrous Ores and Scrap | Sulphur (Dry), Clay & Salt | Slag | Building Cement & Concrete; Lim"
Bussen Quarries and Terminals,GENERAL_CARGO,38.476944,-90.281667,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Lemay,MO,BTS_DOCK,Dock,"Fertilizers | Forest Products, Lumber, Logs, Woodchips | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Non-Ferrous Ores and Scrap | Sulphur (Dry), Clay & Salt | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Corn | All Manufact"
"Exxon Mobil Corp., Sauget Terminal Dock",REFINERY,38.578333,-90.212778,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Cahokia,IL,BTS_DOCK,Dock,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Fertilizers | Corn | Oilseeds (Soybean, Flaxseed and Others)"
"Lewis & Clark Marine, Phillips Fleet Mooring",REFINERY,38.5875,-90.199167,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Cahokia,IL,BTS_DOCK,Dock,"Other Chemicals and Related Products | Corn | Oilseeds (Soybean, Flaxseed and Others) | Animal Feed, Grain Mill Products, Flour, Processed Grains"
"Peavey/conagra Foods, Sauget Grain and Bulk Terminal Dock",GRAIN_ELEVATOR,38.5925,-90.193333,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Sauget,IL,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Chemicals and Related Products | Fertilizers | Other Chemicals and Related Products | Forest Products, Lumber, Logs, Woodchips | Sand, Gravel, Stone, Rock, Limestone, Soil,"
"U. S. Steel, Granite City Dock and Fleet Mooring, America's Central Port",STEEL_MILL,38.707778,-90.175,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Granite City,IL,BTS_DOCK,Dock,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Fertilizers | Other Chemicals and Related Products | Iron Ore and Iron & Steel Waste & Scrap | Slag | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Primary Non-Ferrous Metal Products;"
"Mid-coast Terminal Co., Granite City Dock, America's Central Port",GENERAL_CARGO,38.706833,-90.175861,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Granite City,IL,BTS_DOCK,Dock,"Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Fertilizers | Other Chemicals and Related Products | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Non-Ferrous Ores and Scrap | Sulphur (Dry), Clay & Salt | Slag | Paper & Allied Pro"
"Petroleum Fuel and Terminal Co., Granite City Dock",REFINERY,38.715667,-90.169417,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Granite City,IL,BTS_DOCK,Dock,"Petroleum and Petroleum Products | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Other Chemicals and Related Products | Corn | Other Agricultural Products"
Scf Lewis & Clark Terminals LLC Granite City America's Central Port,GENERAL_CARGO,38.714167,-90.170278,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Granite City,IL,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Fertilizers | Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap | Non-Ferrous Ores and Scrap | Sulphur (Dry), Clay & Salt | Slag | Building Cement & Concrete; Lime; Glass | Pr"
"Gateway Fs, Evansville Elevator Dock",GRAIN_ELEVATOR,38.091155,-89.939515,Inland_Ports,"Kaskaskia River, IL",Evansville,IL,BTS_DOCK,Dock,"Fertilizers | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Primary Non-Ferrous Metal Products;Fabricated Metal Prods. | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Other"
Borden Chemical Co,CHEMICAL,38.199167,-85.877778,Inland_Ports,Ohio River,Louisville,KY,BTS_DOCK,Dock,Other Chemicals and Related Products
"Adm/growmark River Systems Co., St. Louis Wharf",GRAIN_ELEVATOR,38.681944,-90.195278,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",St. Louis,MO,BTS_DOCK,Dock,"Fertilizers | Iron Ore and Iron & Steel Waste & Scrap | Slag | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others) | Vegetable Products | Animal Feed, Grain Mill Products, Flour, Pro"
"Continental Cement Co., St. Louis Terminal Dock",CEMENT,38.645,-90.182222,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",St. Louis,MO,BTS_DOCK,Dock,Building Cement & Concrete; Lime; Glass
"Petroleum Fuel and Terminal Co., St. Louis Dock",REFINERY,38.641389,-90.180556,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",St. Louis,MO,BTS_DOCK,Dock,"Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Petroleum Pitches, Coke, Asphalt, Naptha and Solvents | Wheat | Animal Feed, Grain Mill Products, Flour, Processed Grains"
"Bunge North America, Yazoo City, Grain Elevator Dock",GRAIN_ELEVATOR,32.840826,-90.44321,Inland_Ports,"Yazoo River, MS",Yazoo City,MS,BTS_DOCK,Dock,"Food and Farm Products | Wheat | Corn | Oilseeds (Soybean, Flaxseed and Others) | Animal Feed, Grain Mill Products, Flour, Processed Grains"
Bunge Corp Shawneetown Ill,GRAIN_ELEVATOR,37.690556,-88.136667,Inland_Ports,Ohio River,Shawneetown,IL,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Fertilizers | Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others) | Animal Feed, Grain Mill Produ"
"Neville Aggregates, Neville Island Back Channel Dock",AGGREGATE,40.503889,-80.11,Inland_Ports,Ohio River,Neville Island,PA,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material"
"Triad Metals International, Neville Island Slip",GENERAL_CARGO,40.509444,-80.109722,Inland_Ports,Ohio River,Neville Island,PA,BTS_DOCK,Dock,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Primary Non-Ferrous Metal Products;Fabricated Metal Prods."
"Neville Metals, Neville Island Dock",GENERAL_CARGO,40.508889,-80.107778,Inland_Ports,Ohio River,Neville Island,PA,BTS_DOCK,Dock,"Sand, Gravel, Stone, Rock, Limestone, Soil, Dredged Material | Iron Ore and Iron & Steel Waste & Scrap"
"Neville Chemical Co., Neville Island Dock",CHEMICAL,40.506111,-80.100278,Inland_Ports,Ohio River,Neville Island,PA,BTS_DOCK,Dock,"Coal,Lignite & Coal Coke | Gasoline, Jet Fuel, Kerosene | Distillate,Residual & Other Fuel Oils; Lube Oil & Greases | Chemicals and Related Products | Other Chemicals and Related Products | Sulphur (Dry), Clay & Salt"
"Petroleum Products Corp., Neville Island Terminal Dock",REFINERY,40.503333,-80.095833,Inland_Ports,Ohio River,Neville Island,PA,BTS_DOCK,Dock,nan
"Bunge North America, Fountain Bluff Dock",GRAIN_ELEVATOR,37.664444,-89.513333,Inland_Ports,"Mississippi River, Mouth of Missouri River to Mouth of Ohio River",Grand Tower,IL,BTS_DOCK,Dock,"Primary Iron and Steel Products (Ingots,Bars,Rods,etc.) | Food and Farm Products | Wheat | Corn | Barley, Rye, Oats, Rice and Sorghum Grains | Oilseeds (Soybean, Flaxseed and Others) | Animal Feed, Grain Mill Products, Flour, Processed Grains"
